"method","set","value","inf","inte_situ","pattern"
"nnSVG-HMP","F1",0,"inf5","scenario 1","focal"
"nnSVG-PASTE","precision",0.112663361874718,"inf5","scenario 1","focal"
"nnSVG-AVE","precision",0,"inf5","scenario 1","focal"
"nnSVG-Union","precision",0,"inf5","scenario 1","focal"
"nnSVG-Inter","precision",0,"inf5","scenario 1","focal"
"nnSVG-Cauchy","precision",0,"inf5","scenario 1","focal"
"nnSVG-HMP","precision",0,"inf5","scenario 1","focal"
"nnSVG-PASTE","recall",1,"inf5","scenario 1","focal"
"nnSVG-AVE","recall",0,"inf5","scenario 1","focal"
"nnSVG-Union","recall",0,"inf5","scenario 1","focal"
"nnSVG-Inter","recall",0,"inf5","scenario 1","focal"
"nnSVG-Cauchy","recall",0,"inf5","scenario 1","focal"
"nnSVG-HMP","recall",0,"inf5","scenario 1","focal"
"nnSVG-PASTE","FPR",0.875111111111111,"inf5","scenario 1","focal"
"nnSVG-AVE","FPR",0,"inf5","scenario 1","focal"
"nnSVG-Union","FPR",0,"inf5","scenario 1","focal"
"nnSVG-Inter","FPR",0,"inf5","scenario 1","focal"
"nnSVG-Cauchy","FPR",0,"inf5","scenario 1","focal"
"nnSVG-HMP","FPR",0,"inf5","scenario 1","focal"
"nnSVG-PASTE","F1",0.205380981721093,"inf5","scenario 2","focal"
"nnSVG-AVE","F1",0,"inf5","scenario 2","focal"
"nnSVG-Union","F1",0,"inf5","scenario 2","focal"
"nnSVG-Inter","F1",0,"inf5","scenario 2","focal"
"nnSVG-Cauchy","F1",0,"inf5","scenario 2","focal"
"nnSVG-HMP","F1",0,"inf5","scenario 2","focal"
"nnSVG-PASTE","precision",0.114442664225223,"inf5","scenario 2","focal"
"nnSVG-AVE","precision",0,"inf5","scenario 2","focal"
"nnSVG-Union","precision",0,"inf5","scenario 2","focal"
"nnSVG-Inter","precision",0,"inf5","scenario 2","focal"
"nnSVG-Cauchy","precision",0,"inf5","scenario 2","focal"
"nnSVG-HMP","precision",0,"inf5","scenario 2","focal"
"nnSVG-PASTE","recall",1,"inf5","scenario 2","focal"
"nnSVG-AVE","recall",0,"inf5","scenario 2","focal"
"nnSVG-Union","recall",0,"inf5","scenario 2","focal"
"nnSVG-Inter","recall",0,"inf5","scenario 2","focal"
"nnSVG-Cauchy","recall",0,"inf5","scenario 2","focal"
"nnSVG-HMP","recall",0,"inf5","scenario 2","focal"
"nnSVG-PASTE","FPR",0.859777777777778,"inf5","scenario 2","focal"
"nnSVG-AVE","FPR",0,"inf5","scenario 2","focal"
"nnSVG-Union","FPR",0,"inf5","scenario 2","focal"
"nnSVG-Inter","FPR",0,"inf5","scenario 2","focal"
"nnSVG-Cauchy","FPR",0,"inf5","scenario 2","focal"
"nnSVG-HMP","FPR",0,"inf5","scenario 2","focal"
"nnSVG-PASTE","F1",0.209248796819418,"inf5","scenario 3","focal"
"nnSVG-AVE","F1",0,"inf5","scenario 3","focal"
"nnSVG-Union","F1",0,"inf5","scenario 3","focal"
"nnSVG-Inter","F1",0,"inf5","scenario 3","focal"
"nnSVG-Cauchy","F1",0,"inf5","scenario 3","focal"
"nnSVG-HMP","F1",0,"inf5","scenario 3","focal"
"nnSVG-PASTE","precision",0.116849731245618,"inf5","scenario 3","focal"
"nnSVG-AVE","precision",0,"inf5","scenario 3","focal"
"nnSVG-Union","precision",0,"inf5","scenario 3","focal"
"nnSVG-Inter","precision",0,"inf5","scenario 3","focal"
"nnSVG-Cauchy","precision",0,"inf5","scenario 3","focal"
"nnSVG-HMP","precision",0,"inf5","scenario 3","focal"
"nnSVG-PASTE","recall",1,"inf5","scenario 3","focal"
"nnSVG-AVE","recall",0,"inf5","scenario 3","focal"
"nnSVG-Union","recall",0,"inf5","scenario 3","focal"
"nnSVG-Inter","recall",0,"inf5","scenario 3","focal"
"nnSVG-Cauchy","recall",0,"inf5","scenario 3","focal"
"nnSVG-HMP","recall",0,"inf5","scenario 3","focal"
"nnSVG-PASTE","FPR",0.839777777777778,"inf5","scenario 3","focal"
"nnSVG-AVE","FPR",0,"inf5","scenario 3","focal"
"nnSVG-Union","FPR",0,"inf5","scenario 3","focal"
"nnSVG-Inter","FPR",0,"inf5","scenario 3","focal"
"nnSVG-Cauchy","FPR",0,"inf5","scenario 3","focal"
"nnSVG-HMP","FPR",0,"inf5","scenario 3","focal"
"nnSVG-PASTE","F1",0.18098510882016,"inf5","scenario 4","focal"
"nnSVG-AVE","F1",0,"inf5","scenario 4","focal"
"nnSVG-Union","F1",0,"inf5","scenario 4","focal"
"nnSVG-Inter","F1",0,"inf5","scenario 4","focal"
"nnSVG-Cauchy","F1",0,"inf5","scenario 4","focal"
"nnSVG-HMP","F1",0,"inf5","scenario 4","focal"
"nnSVG-PASTE","precision",0.105614973262032,"inf5","scenario 4","focal"
"nnSVG-AVE","precision",0,"inf5","scenario 4","focal"
"nnSVG-Union","precision",0,"inf5","scenario 4","focal"
"nnSVG-Inter","precision",0,"inf5","scenario 4","focal"
"nnSVG-Cauchy","precision",0,"inf5","scenario 4","focal"
"nnSVG-HMP","precision",0,"inf5","scenario 4","focal"
"nnSVG-PASTE","recall",0.632,"inf5","scenario 4","focal"
"nnSVG-AVE","recall",0,"inf5","scenario 4","focal"
"nnSVG-Union","recall",0,"inf5","scenario 4","focal"
"nnSVG-Inter","recall",0,"inf5","scenario 4","focal"
"nnSVG-Cauchy","recall",0,"inf5","scenario 4","focal"
"nnSVG-HMP","recall",0,"inf5","scenario 4","focal"
"nnSVG-PASTE","FPR",0.594666666666667,"inf5","scenario 4","focal"
"nnSVG-AVE","FPR",0,"inf5","scenario 4","focal"
"nnSVG-Union","FPR",0,"inf5","scenario 4","focal"
"nnSVG-Inter","FPR",0,"inf5","scenario 4","focal"
"nnSVG-Cauchy","FPR",0,"inf5","scenario 4","focal"
"nnSVG-HMP","FPR",0,"inf5","scenario 4","focal"
"nnSVG-PASTE","F1",0.182581705313128,"inf1","scenario 1","focal"
"nnSVG-AVE","F1",0.0833732630570196,"inf1","scenario 1","focal"
"nnSVG-Union","F1",0.296422487223169,"inf1","scenario 1","focal"
"nnSVG-Inter","F1",0,"inf1","scenario 1","focal"
"nnSVG-Cauchy","F1",0,"inf1","scenario 1","focal"
"nnSVG-HMP","F1",0.141263940520446,"inf1","scenario 1","focal"
"nnSVG-PASTE","precision",0.100462125778581,"inf1","scenario 1","focal"
"nnSVG-AVE","precision",1,"inf1","scenario 1","focal"
"nnSVG-Union","precision",1,"inf1","scenario 1","focal"
"nnSVG-Inter","precision",0,"inf1","scenario 1","focal"
"nnSVG-Cauchy","precision",0,"inf1","scenario 1","focal"
"nnSVG-HMP","precision",1,"inf1","scenario 1","focal"
"nnSVG-PASTE","recall",1,"inf1","scenario 1","focal"
"nnSVG-AVE","recall",0.0435,"inf1","scenario 1","focal"
"nnSVG-Union","recall",0.174,"inf1","scenario 1","focal"
"nnSVG-Inter","recall",0,"inf1","scenario 1","focal"
"nnSVG-Cauchy","recall",0,"inf1","scenario 1","focal"
"nnSVG-HMP","recall",0.076,"inf1","scenario 1","focal"
"nnSVG-PASTE","FPR",0.994888888888889,"inf1","scenario 1","focal"
"nnSVG-AVE","FPR",0,"inf1","scenario 1","focal"
"nnSVG-Union","FPR",0,"inf1","scenario 1","focal"
"nnSVG-Inter","FPR",0,"inf1","scenario 1","focal"
"nnSVG-Cauchy","FPR",0,"inf1","scenario 1","focal"
"nnSVG-HMP","FPR",0,"inf1","scenario 1","focal"
"nnSVG-PASTE","F1",0.196309383588536,"inf1","scenario 2","focal"
"nnSVG-AVE","F1",0.0815347721822542,"inf1","scenario 2","focal"
"nnSVG-Union","F1",0.290598290598291,"inf1","scenario 2","focal"
"nnSVG-Inter","F1",0,"inf1","scenario 2","focal"
"nnSVG-Cauchy","F1",0,"inf1","scenario 2","focal"
"nnSVG-HMP","F1",0.13780260707635,"inf1","scenario 2","focal"
"nnSVG-PASTE","precision",0.108837614279495,"inf1","scenario 2","focal"
"nnSVG-AVE","precision",1,"inf1","scenario 2","focal"
"nnSVG-Union","precision",1,"inf1","scenario 2","focal"
"nnSVG-Inter","precision",0,"inf1","scenario 2","focal"
"nnSVG-Cauchy","precision",0,"inf1","scenario 2","focal"
"nnSVG-HMP","precision",1,"inf1","scenario 2","focal"
"nnSVG-PASTE","recall",1,"inf1","scenario 2","focal"
"nnSVG-AVE","recall",0.0425,"inf1","scenario 2","focal"
"nnSVG-Union","recall",0.17,"inf1","scenario 2","focal"
"nnSVG-Inter","recall",0,"inf1","scenario 2","focal"
"nnSVG-Cauchy","recall",0,"inf1","scenario 2","focal"
"nnSVG-HMP","recall",0.074,"inf1","scenario 2","focal"
"nnSVG-PASTE","FPR",0.909777777777778,"inf1","scenario 2","focal"
"nnSVG-AVE","FPR",0,"inf1","scenario 2","focal"
"nnSVG-Union","FPR",0,"inf1","scenario 2","focal"
"nnSVG-Inter","FPR",0,"inf1","scenario 2","focal"
"nnSVG-Cauchy","FPR",0,"inf1","scenario 2","focal"
"nnSVG-HMP","FPR",0,"inf1","scenario 2","focal"
"nnSVG-PASTE","F1",0.200883889112093,"inf1","scenario 3","focal"
"nnSVG-AVE","F1",0.001998001998002,"inf1","scenario 3","focal"
"nnSVG-Union","F1",0.00796812749003984,"inf1","scenario 3","focal"
"nnSVG-Inter","F1",0,"inf1","scenario 3","focal"
"nnSVG-Cauchy","F1",0,"inf1","scenario 3","focal"
"nnSVG-HMP","F1",0.00399201596806387,"inf1","scenario 3","focal"
"nnSVG-PASTE","precision",0.111656989727557,"inf1","scenario 3","focal"
"nnSVG-AVE","precision",1,"inf1","scenario 3","focal"
"nnSVG-Union","precision",1,"inf1","scenario 3","focal"
"nnSVG-Inter","precision",0,"inf1","scenario 3","focal"
"nnSVG-Cauchy","precision",0,"inf1","scenario 3","focal"
"nnSVG-HMP","precision",1,"inf1","scenario 3","focal"
"nnSVG-PASTE","recall",1,"inf1","scenario 3","focal"
"nnSVG-AVE","recall",0.001,"inf1","scenario 3","focal"
"nnSVG-Union","recall",0.004,"inf1","scenario 3","focal"
"nnSVG-Inter","recall",0,"inf1","scenario 3","focal"
"nnSVG-Cauchy","recall",0,"inf1","scenario 3","focal"
"nnSVG-HMP","recall",0.002,"inf1","scenario 3","focal"
"nnSVG-PASTE","FPR",0.884,"inf1","scenario 3","focal"
"nnSVG-AVE","FPR",0,"inf1","scenario 3","focal"
"nnSVG-Union","FPR",0,"inf1","scenario 3","focal"
"nnSVG-Inter","FPR",0,"inf1","scenario 3","focal"
"nnSVG-Cauchy","FPR",0,"inf1","scenario 3","focal"
"nnSVG-HMP","FPR",0,"inf1","scenario 3","focal"
"nnSVG-PASTE","F1",0.193248433393976,"inf1","scenario 4","focal"
"nnSVG-AVE","F1",0,"inf1","scenario 4","focal"
"nnSVG-Union","F1",0,"inf1","scenario 4","focal"
"nnSVG-Inter","F1",0,"inf1","scenario 4","focal"
"nnSVG-Cauchy","F1",0,"inf1","scenario 4","focal"
"nnSVG-HMP","F1",0,"inf1","scenario 4","focal"
"nnSVG-PASTE","precision",0.107488194288284,"inf1","scenario 4","focal"
"nnSVG-AVE","precision",0,"inf1","scenario 4","focal"
"nnSVG-Union","precision",0,"inf1","scenario 4","focal"
"nnSVG-Inter","precision",0,"inf1","scenario 4","focal"
"nnSVG-Cauchy","precision",0,"inf1","scenario 4","focal"
"nnSVG-HMP","precision",0,"inf1","scenario 4","focal"
"nnSVG-PASTE","recall",0.956,"inf1","scenario 4","focal"
"nnSVG-AVE","recall",0,"inf1","scenario 4","focal"
"nnSVG-Union","recall",0,"inf1","scenario 4","focal"
"nnSVG-Inter","recall",0,"inf1","scenario 4","focal"
"nnSVG-Cauchy","recall",0,"inf1","scenario 4","focal"
"nnSVG-HMP","recall",0,"inf1","scenario 4","focal"
"nnSVG-PASTE","FPR",0.882,"inf1","scenario 4","focal"
"nnSVG-AVE","FPR",0,"inf1","scenario 4","focal"
"nnSVG-Union","FPR",0,"inf1","scenario 4","focal"
"nnSVG-Inter","FPR",0,"inf1","scenario 4","focal"
"nnSVG-Cauchy","FPR",0,"inf1","scenario 4","focal"
"nnSVG-HMP","FPR",0,"inf1","scenario 4","focal"
"nnSVG-PASTE","F1",0.19105846388995,"inf3","scenario 1","focal"
"nnSVG-AVE","F1",0,"inf3","scenario 1","focal"
"nnSVG-Union","F1",0,"inf3","scenario 1","focal"
"nnSVG-Inter","F1",0,"inf3","scenario 1","focal"
"nnSVG-Cauchy","F1",0,"inf3","scenario 1","focal"
"nnSVG-HMP","F1",0,"inf3","scenario 1","focal"
"nnSVG-PASTE","precision",0.105618926911703,"inf3","scenario 1","focal"
"nnSVG-AVE","precision",0,"inf3","scenario 1","focal"
"nnSVG-Union","precision",0,"inf3","scenario 1","focal"
"nnSVG-Inter","precision",0,"inf3","scenario 1","focal"
"nnSVG-Cauchy","precision",0,"inf3","scenario 1","focal"
"nnSVG-HMP","precision",0,"inf3","scenario 1","focal"
"nnSVG-PASTE","recall",1,"inf3","scenario 1","focal"
"nnSVG-AVE","recall",0,"inf3","scenario 1","focal"
"nnSVG-Union","recall",0,"inf3","scenario 1","focal"
"nnSVG-Inter","recall",0,"inf3","scenario 1","focal"
"nnSVG-Cauchy","recall",0,"inf3","scenario 1","focal"
"nnSVG-HMP","recall",0,"inf3","scenario 1","focal"
"nnSVG-PASTE","FPR",0.940888888888889,"inf3","scenario 1","focal"
"nnSVG-AVE","FPR",0,"inf3","scenario 1","focal"
"nnSVG-Union","FPR",0,"inf3","scenario 1","focal"
"nnSVG-Inter","FPR",0,"inf3","scenario 1","focal"
"nnSVG-Cauchy","FPR",0,"inf3","scenario 1","focal"
"nnSVG-HMP","FPR",0,"inf3","scenario 1","focal"
"nnSVG-PASTE","F1",0.213447171824973,"inf3","scenario 2","focal"
"nnSVG-AVE","F1",0,"inf3","scenario 2","focal"
"nnSVG-Union","F1",0,"inf3","scenario 2","focal"
"nnSVG-Inter","F1",0,"inf3","scenario 2","focal"
"nnSVG-Cauchy","F1",0,"inf3","scenario 2","focal"
"nnSVG-HMP","F1",0,"inf3","scenario 2","focal"
"nnSVG-PASTE","precision",0.1194743130227,"inf3","scenario 2","focal"
"nnSVG-AVE","precision",0,"inf3","scenario 2","focal"
"nnSVG-Union","precision",0,"inf3","scenario 2","focal"
"nnSVG-Inter","precision",0,"inf3","scenario 2","focal"
"nnSVG-Cauchy","precision",0,"inf3","scenario 2","focal"
"nnSVG-HMP","precision",0,"inf3","scenario 2","focal"
"nnSVG-PASTE","recall",1,"inf3","scenario 2","focal"
"nnSVG-AVE","recall",0,"inf3","scenario 2","focal"
"nnSVG-Union","recall",0,"inf3","scenario 2","focal"
"nnSVG-Inter","recall",0,"inf3","scenario 2","focal"
"nnSVG-Cauchy","recall",0,"inf3","scenario 2","focal"
"nnSVG-HMP","recall",0,"inf3","scenario 2","focal"
"nnSVG-PASTE","FPR",0.818888888888889,"inf3","scenario 2","focal"
"nnSVG-AVE","FPR",0,"inf3","scenario 2","focal"
"nnSVG-Union","FPR",0,"inf3","scenario 2","focal"
"nnSVG-Inter","FPR",0,"inf3","scenario 2","focal"
"nnSVG-Cauchy","FPR",0,"inf3","scenario 2","focal"
"nnSVG-HMP","FPR",0,"inf3","scenario 2","focal"
"nnSVG-PASTE","F1",0.220799293442261,"inf3","scenario 3","focal"
"nnSVG-AVE","F1",0,"inf3","scenario 3","focal"
"nnSVG-Union","F1",0,"inf3","scenario 3","focal"
"nnSVG-Inter","F1",0,"inf3","scenario 3","focal"
"nnSVG-Cauchy","F1",0,"inf3","scenario 3","focal"
"nnSVG-HMP","F1",0,"inf3","scenario 3","focal"
"nnSVG-PASTE","precision",0.124100273020601,"inf3","scenario 3","focal"
"nnSVG-AVE","precision",0,"inf3","scenario 3","focal"
"nnSVG-Union","precision",0,"inf3","scenario 3","focal"
"nnSVG-Inter","precision",0,"inf3","scenario 3","focal"
"nnSVG-Cauchy","precision",0,"inf3","scenario 3","focal"
"nnSVG-HMP","precision",0,"inf3","scenario 3","focal"
"nnSVG-PASTE","recall",1,"inf3","scenario 3","focal"
"nnSVG-AVE","recall",0,"inf3","scenario 3","focal"
"nnSVG-Union","recall",0,"inf3","scenario 3","focal"
"nnSVG-Inter","recall",0,"inf3","scenario 3","focal"
"nnSVG-Cauchy","recall",0,"inf3","scenario 3","focal"
"nnSVG-HMP","recall",0,"inf3","scenario 3","focal"
"nnSVG-PASTE","FPR",0.784222222222222,"inf3","scenario 3","focal"
"nnSVG-AVE","FPR",0,"inf3","scenario 3","focal"
"nnSVG-Union","FPR",0,"inf3","scenario 3","focal"
"nnSVG-Inter","FPR",0,"inf3","scenario 3","focal"
"nnSVG-Cauchy","FPR",0,"inf3","scenario 3","focal"
"nnSVG-HMP","FPR",0,"inf3","scenario 3","focal"
"nnSVG-PASTE","F1",0.194355542624382,"inf3","scenario 4","focal"
"nnSVG-AVE","F1",0,"inf3","scenario 4","focal"
"nnSVG-Union","F1",0,"inf3","scenario 4","focal"
"nnSVG-Inter","F1",0,"inf3","scenario 4","focal"
"nnSVG-Cauchy","F1",0,"inf3","scenario 4","focal"
"nnSVG-HMP","F1",0,"inf3","scenario 4","focal"
"nnSVG-PASTE","precision",0.113721484508001,"inf3","scenario 4","focal"
"nnSVG-AVE","precision",0,"inf3","scenario 4","focal"
"nnSVG-Union","precision",0,"inf3","scenario 4","focal"
"nnSVG-Inter","precision",0,"inf3","scenario 4","focal"
"nnSVG-Cauchy","precision",0,"inf3","scenario 4","focal"
"nnSVG-HMP","precision",0,"inf3","scenario 4","focal"
"nnSVG-PASTE","recall",0.668,"inf3","scenario 4","focal"
"nnSVG-AVE","recall",0,"inf3","scenario 4","focal"
"nnSVG-Union","recall",0,"inf3","scenario 4","focal"
"nnSVG-Inter","recall",0,"inf3","scenario 4","focal"
"nnSVG-Cauchy","recall",0,"inf3","scenario 4","focal"
"nnSVG-HMP","recall",0,"inf3","scenario 4","focal"
"nnSVG-PASTE","FPR",0.578444444444444,"inf3","scenario 4","focal"
"nnSVG-AVE","FPR",0,"inf3","scenario 4","focal"
"nnSVG-Union","FPR",0,"inf3","scenario 4","focal"
"nnSVG-Inter","FPR",0,"inf3","scenario 4","focal"
"nnSVG-Cauchy","FPR",0,"inf3","scenario 4","focal"
"nnSVG-HMP","FPR",0,"inf3","scenario 4","focal"
"nnSVG-PASTE","F1",0.227894257064722,"inf5","scenario 1","focal"
"nnSVG-AVE","F1",0,"inf5","scenario 1","focal"
"nnSVG-Union","F1",0,"inf5","scenario 1","focal"
"nnSVG-Inter","F1",0,"inf5","scenario 1","focal"
"nnSVG-Cauchy","F1",0,"inf5","scenario 1","focal"
"nnSVG-HMP","F1",0,"inf5","scenario 1","focal"
"nnSVG-PASTE","precision",0.128600823045267,"inf5","scenario 1","focal"
"nnSVG-AVE","precision",0,"inf5","scenario 1","focal"
"nnSVG-Union","precision",0,"inf5","scenario 1","focal"
"nnSVG-Inter","precision",0,"inf5","scenario 1","focal"
"nnSVG-Cauchy","precision",0,"inf5","scenario 1","focal"
"nnSVG-HMP","precision",0,"inf5","scenario 1","focal"
"nnSVG-PASTE","recall",1,"inf5","scenario 1","focal"
"nnSVG-AVE","recall",0,"inf5","scenario 1","focal"
"nnSVG-Union","recall",0,"inf5","scenario 1","focal"
"nnSVG-Inter","recall",0,"inf5","scenario 1","focal"
"nnSVG-Cauchy","recall",0,"inf5","scenario 1","focal"
"nnSVG-HMP","recall",0,"inf5","scenario 1","focal"
"nnSVG-PASTE","FPR",0.752888888888889,"inf5","scenario 1","focal"
"nnSVG-AVE","FPR",0,"inf5","scenario 1","focal"
"nnSVG-Union","FPR",0,"inf5","scenario 1","focal"
"nnSVG-Inter","FPR",0,"inf5","scenario 1","focal"
"nnSVG-Cauchy","FPR",0,"inf5","scenario 1","focal"
"nnSVG-HMP","FPR",0,"inf5","scenario 1","focal"
"nnSVG-PASTE","F1",0.261534405483786,"inf5","scenario 2","focal"
"nnSVG-AVE","F1",0,"inf5","scenario 2","focal"
"nnSVG-Union","F1",0,"inf5","scenario 2","focal"
"nnSVG-Inter","F1",0,"inf5","scenario 2","focal"
"nnSVG-Cauchy","F1",0,"inf5","scenario 2","focal"
"nnSVG-HMP","F1",0,"inf5","scenario 2","focal"
"nnSVG-PASTE","precision",0.150622532645005,"inf5","scenario 2","focal"
"nnSVG-AVE","precision",0,"inf5","scenario 2","focal"
"nnSVG-Union","precision",0,"inf5","scenario 2","focal"
"nnSVG-Inter","precision",0,"inf5","scenario 2","focal"
"nnSVG-Cauchy","precision",0,"inf5","scenario 2","focal"
"nnSVG-HMP","precision",0,"inf5","scenario 2","focal"
"nnSVG-PASTE","recall",0.992,"inf5","scenario 2","focal"
"nnSVG-AVE","recall",0,"inf5","scenario 2","focal"
"nnSVG-Union","recall",0,"inf5","scenario 2","focal"
"nnSVG-Inter","recall",0,"inf5","scenario 2","focal"
"nnSVG-Cauchy","recall",0,"inf5","scenario 2","focal"
"nnSVG-HMP","recall",0,"inf5","scenario 2","focal"
"nnSVG-PASTE","FPR",0.621555555555556,"inf5","scenario 2","focal"
"nnSVG-AVE","FPR",0,"inf5","scenario 2","focal"
"nnSVG-Union","FPR",0,"inf5","scenario 2","focal"
"nnSVG-Inter","FPR",0,"inf5","scenario 2","focal"
"nnSVG-Cauchy","FPR",0,"inf5","scenario 2","focal"
"nnSVG-HMP","FPR",0,"inf5","scenario 2","focal"
"nnSVG-PASTE","F1",0.254545454545455,"inf5","scenario 3","focal"
"nnSVG-AVE","F1",0,"inf5","scenario 3","focal"
"nnSVG-Union","F1",0,"inf5","scenario 3","focal"
"nnSVG-Inter","F1",0,"inf5","scenario 3","focal"
"nnSVG-Cauchy","F1",0,"inf5","scenario 3","focal"
"nnSVG-HMP","F1",0,"inf5","scenario 3","focal"
"nnSVG-PASTE","precision",0.145961820851689,"inf5","scenario 3","focal"
"nnSVG-AVE","precision",0,"inf5","scenario 3","focal"
"nnSVG-Union","precision",0,"inf5","scenario 3","focal"
"nnSVG-Inter","precision",0,"inf5","scenario 3","focal"
"nnSVG-Cauchy","precision",0,"inf5","scenario 3","focal"
"nnSVG-HMP","precision",0,"inf5","scenario 3","focal"
"nnSVG-PASTE","recall",0.994,"inf5","scenario 3","focal"
"nnSVG-AVE","recall",0,"inf5","scenario 3","focal"
"nnSVG-Union","recall",0,"inf5","scenario 3","focal"
"nnSVG-Inter","recall",0,"inf5","scenario 3","focal"
"nnSVG-Cauchy","recall",0,"inf5","scenario 3","focal"
"nnSVG-HMP","recall",0,"inf5","scenario 3","focal"
"nnSVG-PASTE","FPR",0.646222222222222,"inf5","scenario 3","focal"
"nnSVG-AVE","FPR",0,"inf5","scenario 3","focal"
"nnSVG-Union","FPR",0,"inf5","scenario 3","focal"
"nnSVG-Inter","FPR",0,"inf5","scenario 3","focal"
"nnSVG-Cauchy","FPR",0,"inf5","scenario 3","focal"
"nnSVG-HMP","FPR",0,"inf5","scenario 3","focal"
"nnSVG-PASTE","F1",0.179971791255289,"inf5","scenario 4","focal"
"nnSVG-AVE","F1",0,"inf5","scenario 4","focal"
"nnSVG-Union","F1",0,"inf5","scenario 4","focal"
"nnSVG-Inter","F1",0,"inf5","scenario 4","focal"
"nnSVG-Cauchy","F1",0,"inf5","scenario 4","focal"
"nnSVG-HMP","F1",0,"inf5","scenario 4","focal"
"nnSVG-PASTE","precision",0.104761904761905,"inf5","scenario 4","focal"
"nnSVG-AVE","precision",0,"inf5","scenario 4","focal"
"nnSVG-Union","precision",0,"inf5","scenario 4","focal"
"nnSVG-Inter","precision",0,"inf5","scenario 4","focal"
"nnSVG-Cauchy","precision",0,"inf5","scenario 4","focal"
"nnSVG-HMP","precision",0,"inf5","scenario 4","focal"
"nnSVG-PASTE","recall",0.638,"inf5","scenario 4","focal"
"nnSVG-AVE","recall",0,"inf5","scenario 4","focal"
"nnSVG-Union","recall",0,"inf5","scenario 4","focal"
"nnSVG-Inter","recall",0,"inf5","scenario 4","focal"
"nnSVG-Cauchy","recall",0,"inf5","scenario 4","focal"
"nnSVG-HMP","recall",0,"inf5","scenario 4","focal"
"nnSVG-PASTE","FPR",0.605777777777778,"inf5","scenario 4","focal"
"nnSVG-AVE","FPR",0,"inf5","scenario 4","focal"
"nnSVG-Union","FPR",0,"inf5","scenario 4","focal"
"nnSVG-Inter","FPR",0,"inf5","scenario 4","focal"
"nnSVG-Cauchy","FPR",0,"inf5","scenario 4","focal"
"nnSVG-HMP","FPR",0,"inf5","scenario 4","focal"
"nnSVG-PASTE","F1",0.182315405651778,"inf1","scenario 1","focal"
"nnSVG-AVE","F1",0.0353460972017673,"inf1","scenario 1","focal"
"nnSVG-Union","F1",0.134078212290503,"inf1","scenario 1","focal"
"nnSVG-Inter","F1",0,"inf1","scenario 1","focal"
"nnSVG-Cauchy","F1",0,"inf1","scenario 1","focal"
"nnSVG-HMP","F1",0.0467836257309941,"inf1","scenario 1","focal"
"nnSVG-PASTE","precision",0.100300902708124,"inf1","scenario 1","focal"
"nnSVG-AVE","precision",0.972972972972973,"inf1","scenario 1","focal"
"nnSVG-Union","precision",0.972972972972973,"inf1","scenario 1","focal"
"nnSVG-Inter","precision",0,"inf1","scenario 1","focal"
"nnSVG-Cauchy","precision",0,"inf1","scenario 1","focal"
"nnSVG-HMP","precision",0.923076923076923,"inf1","scenario 1","focal"
"nnSVG-PASTE","recall",1,"inf1","scenario 1","focal"
"nnSVG-AVE","recall",0.018,"inf1","scenario 1","focal"
"nnSVG-Union","recall",0.072,"inf1","scenario 1","focal"
"nnSVG-Inter","recall",0,"inf1","scenario 1","focal"
"nnSVG-Cauchy","recall",0,"inf1","scenario 1","focal"
"nnSVG-HMP","recall",0.024,"inf1","scenario 1","focal"
"nnSVG-PASTE","FPR",0.996666666666667,"inf1","scenario 1","focal"
"nnSVG-AVE","FPR",5.55555555555556e-05,"inf1","scenario 1","focal"
"nnSVG-Union","FPR",0.000222222222222222,"inf1","scenario 1","focal"
"nnSVG-Inter","FPR",0,"inf1","scenario 1","focal"
"nnSVG-Cauchy","FPR",0,"inf1","scenario 1","focal"
"nnSVG-HMP","FPR",0.000222222222222222,"inf1","scenario 1","focal"
